,Age,Assets_Rs,Constituency,Criminal_Cases,Education,Liabilities_Rs,Link,Name,Party,State,Winner,Year
3,48,59930668,MACHILIPATNAM,6,12th Pass,3851887,candidate.php?candidate_id=8205,Kolusu Partha Sarathy,Yuvajana Sramika Rythu Congress Party,ANDHRA PRADESH,0,2014
4,41,11149954,MACHILIPATNAM,0,10th Pass,5133921,candidate.php?candidate_id=8873,Mohammad Ishaq,IND,ANDHRA PRADESH,0,2014
5,35,368316,MACHILIPATNAM,1,10th Pass,140000,candidate.php?candidate_id=8875,Parasa Srinivasa Rao,IND,ANDHRA PRADESH,0,2014
6,37,870000,MACHILIPATNAM,0,Post Graduate,0,candidate.php?candidate_id=8878,Peggam Prasada Rao,BSP,ANDHRA PRADESH,0,2014
7,51,11000000,MACHILIPATNAM,0,Graduate Professional,300000,candidate.php?candidate_id=8877,Sistla Ramesh,INC,ANDHRA PRADESH,0,2014
8,63,1570000,MACHILIPATNAM,0,Graduate,223000,candidate.php?candidate_id=8204,Vadapalli Raghunadh,Pyramid Party of India,ANDHRA PRADESH,0,2014
9,51,10672000,MACHILIPATNAM,0,12th Pass,3210000,candidate.php?candidate_id=8874,Yarlagadda Rama Mohana Rao,IND,ANDHRA PRADESH,0,2014
10,55,820000,MACHILIPATNAM,0,10th Pass,0,candidate.php?candidate_id=8337,Yenduri Subramanyeswara Rao,IND,ANDHRA PRADESH,0,2014
0,64,219578079,NANDYAL,2,Graduate Professional,1077820,candidate.php?candidate_id=8211,S.P.Y Reddy,Yuvajana Sramika Rythu Congress Party,ANDHRA PRADESH,1,2014
1,48,5279000,NANDYAL,0,Post Graduate,630000,candidate.php?candidate_id=8210,B.Y.Ramaiah,INC,ANDHRA PRADESH,0,2014
2,42,4639275,NANDYAL,2,Doctorate,350000,candidate.php?candidate_id=8957,G. Balaswamy,IND,ANDHRA PRADESH,0,2014
3,66,6776465,NANDYAL,0,Graduate,0,candidate.php?candidate_id=8946,I V Pakkir Reddy,IND,ANDHRA PRADESH,0,2014
4,33,370000,NANDYAL,0,10th Pass,0,candidate.php?candidate_id=8949,Kommusani Pedda Kambagiriswami,IND,ANDHRA PRADESH,0,2014
5,50,320000,NANDYAL,0,8th Pass,0,candidate.php?candidate_id=8954,M Ramana Reddy,IND,ANDHRA PRADESH,0,2014
6,30,3109500,NANDYAL,0,Post Graduate,2075000,candidate.php?candidate_id=8955,Mallikarjuna Reddy Nossam,Jai Samaikyandhra Party,ANDHRA PRADESH,0,2014
7,62,31599109,NANDYAL,4,10th Pass,0,candidate.php?candidate_id=8206,Nashyam Mohammad Farook,TDP,ANDHRA PRADESH,0,2014
8,38,1590000,NANDYAL,0,Post Graduate,150000,candidate.php?candidate_id=8952,Obulesu Thudum,BSP,ANDHRA PRADESH,0,2014
9,36,182000,NANDYAL,0,Graduate Professional,0,candidate.php?candidate_id=8942,P V N Reddy,All India Majlis-E-Ittehadul Muslimeen,ANDHRA PRADESH,0,2014
10,49,151000,NANDYAL,0,10th Pass,0,candidate.php?candidate_id=8953,Pichika Narendra Dev,IND,ANDHRA PRADESH,0,2014
11,37,325500,NANDYAL,0,Others,930000,candidate.php?candidate_id=8208,Pidisala Vijay Kumar,IND,ANDHRA PRADESH,0,2014
12,56,229000,NANDYAL,0,Doctorate,140000,candidate.php?candidate_id=8944,Ullagi David Jaya Kumar,AAP,ANDHRA PRADESH,0,2014
13,0,5050000,NANDYAL,1,Graduate,650000,candidate.php?candidate_id=8207,Vangala Sreenivasa Reddy,IND,ANDHRA PRADESH,0,2014
0,70,595838093,NARASARAOPET,2,Graduate,56263516,candidate.php?candidate_id=8213,Rayapati Sambasiva Rao,TDP,ANDHRA PRADESH,1,2014
1,33,644500,NARASARAOPET,0,10th Pass,0,candidate.php?candidate_id=8886,Akki Reddy Bhimanadula,Pyramid Party of India,ANDHRA PRADESH,0,2014
2,50,6543381756,NARASARAOPET,1,Post Graduate,604035456,candidate.php?candidate_id=8214,Ayodhya Rami Reddy Alla,Yuvajana Sramika Rythu Congress Party,ANDHRA PRADESH,0,2014
3,38,2181102,NARASARAOPET,0,10th Pass,112625,candidate.php?candidate_id=8500,Jangala Singaraiah,IND,ANDHRA PRADESH,0,2014
4,45,20000,NARASARAOPET,0,Graduate,0,candidate.php?candidate_id=8884,Kanumuri Koteswara Rao,IND,ANDHRA PRADESH,0,2014
5,58,69781168,NARASARAOPET,0,Graduate Professional,9723000,candidate.php?candidate_id=8888,Kondapalli Venkateswarlu,INC,ANDHRA PRADESH,0,2014
6,35,2301000,NARASARAOPET,4,Post Graduate,0,candidate.php?candidate_id=8887,Mekala Hanumantha Rao Yadav,BSP,ANDHRA PRADESH,0,2014
7,29,60000,NARASARAOPET,0,Illiterate,0,candidate.php?candidate_id=8883,Ramesh Paruvuri,IND,ANDHRA PRADESH,0,2014
8,37,177000,NARASARAOPET,0,Graduate,0,candidate.php?candidate_id=8212,Ravu Subrahmanyam,IND,ANDHRA PRADESH,0,2014
9,42,197000,NARASARAOPET,0,Graduate,0,candidate.php?candidate_id=8885,Sivaparapu Rosaiah,Marxist Communist Party of India (United),ANDHRA PRADESH,0,2014
10,28,3782979,NARASARAOPET,0,Graduate,600000,candidate.php?candidate_id=8882,Yeluri Srilatha,Jai Samaikyandhra Party,ANDHRA PRADESH,0,2014
0,69,2883567122,NARSAPURAM,1,Graduate,168501286,candidate.php?candidate_id=9455,Gokaraju Ganga Raju,BJP,ANDHRA PRADESH,1,2014
1,27,40000,NARSAPURAM,0,Graduate,0,candidate.php?candidate_id=8964,Badampudi Siva,IND,ANDHRA PRADESH,0,2014
2,55,1225000,NARSAPURAM,0,Post Graduate,2000000,candidate.php?candidate_id=8961,Chintapalli Kanaka Rao,BSP,ANDHRA PRADESH,0,2014
3,28,147000,NARSAPURAM,0,8th Pass,0,candidate.php?candidate_id=8219,Gitadas Das W/O Hariharadas Das,Prem Janata Dal,ANDHRA PRADESH,0,2014
4,66,92784471,NARSAPURAM,0,12th Pass,5569281,candidate.php?candidate_id=8216,Kanumuri Bapiraju S/O. Krishnam Raju,INC,ANDHRA PRADESH,0,2014
5,38,6800000,NARSAPURAM,0,Others,15000,candidate.php?candidate_id=8218,Medapati Varahala Reddy,IND,ANDHRA PRADESH,0,2014
6,31,395000,NARSAPURAM,1,Others,0,candidate.php?candidate_id=8963,Nalli Rajesh,Republican Paksha (Khoripa),ANDHRA PRADESH,0,2014
7,33,67265000,NARSAPURAM,6,Post Graduate,350000,candidate.php?candidate_id=8960,"Polasapalli Saroja,",Jai Samaikyandhra Party,ANDHRA PRADESH,0,2014
8,44,230000,NARSAPURAM,0,10th Pass,0,candidate.php?candidate_id=8962,Sekhar Babu Dorababu Addanki,IND,ANDHRA PRADESH,0,2014
9,45,6362000,NARSAPURAM,0,Post Graduate,250000,candidate.php?candidate_id=8959,Sivaji Gottumukkala,IND,ANDHRA PRADESH,0,2014
10,48,59250056,NARSAPURAM,0,Post Graduate,8200000,candidate.php?candidate_id=8215,Svpkh Gopala Krishnam Raju S/O. Venkathiraju,Pyramid Party of India,ANDHRA PRADESH,0,2014
11,40,732000,NARSAPURAM,0,5th Pass,0,candidate.php?candidate_id=8965,Vangalapudi Yeshayya,IND,ANDHRA PRADESH,0,2014
12,53,1267907245,NARSAPURAM,0,12th Pass,0,candidate.php?candidate_id=8217,Vanka Ravindranath S/O Satyanarayana,Yuvajana Sramika Rythu Congress Party,ANDHRA PRADESH,0,2014
13,49,13474087,NARSAPURAM,0,Post Graduate,1318000,candidate.php?candidate_id=8966,Voleti Venkata Lakshmana Rao,IND,ANDHRA PRADESH,0,2014
0,69,361746068,NELLORE,2,Graduate Professional,0,candidate.php?candidate_id=8343,Mekapati Rajamohan Reddy,Yuvajana Sramika Rythu Congress Party,ANDHRA PRADESH,1,2014
1,64,1282585640,NELLORE,0,12th Pass,131646350,candidate.php?candidate_id=8221,Adala Prabhakara Reddy,TDP,ANDHRA PRADESH,0,2014
2,52,7813000,NELLORE,1,Graduate,0,candidate.php?candidate_id=9070,Ananda Rao Sompalli,IND,ANDHRA PRADESH,0,2014
3,43,Nil,NELLORE,0,Illiterate,0,candidate.php?candidate_id=9078,Cchemikala Tirupati,Andhra Rastra Praja Samithi,ANDHRA PRADESH,0,2014
4,45,750000,NELLORE,0,Post Graduate,0,candidate.php?candidate_id=8220,Chandra Sekhar Yadav Muchakala,Rajyadhikara Party,ANDHRA PRADESH,0,2014
5,33,2272624,NELLORE,0,Graduate Professional,0,candidate.php?candidate_id=8342,Kolati Gopinath,Pyramid Party of India,ANDHRA PRADESH,0,2014
6,39,5482100,NELLORE,0,12th Pass,0,candidate.php?candidate_id=9077,Malli Venkateswarlu,IND,ANDHRA PRADESH,0,2014
7,31,500,NELLORE,0,Post Graduate,0,candidate.php?candidate_id=9071,Malyadri Ravulakollu,IND,ANDHRA PRADESH,0,2014
8,63,1382000,NELLORE,0,5th Pass,0,candidate.php?candidate_id=8341,Meda Malla Reddy,IND,ANDHRA PRADESH,0,2014
9,42,135000,NELLORE,0,10th Pass,0,candidate.php?candidate_id=9075,Panditi Subbaiah,IND,ANDHRA PRADESH,0,2014
10,56,11400123,NELLORE,0,Post Graduate,1725000,candidate.php?candidate_id=8340,Pattapu Ravi,BSP,ANDHRA PRADESH,0,2014
11,27,26002,NELLORE,0,Graduate Professional,0,candidate.php?candidate_id=9074,Sukpalli Naveen,IND,ANDHRA PRADESH,0,2014
12,43,48073859,NELLORE,2,Post Graduate,4539500,candidate.php?candidate_id=9072,Syed Haneef,Jai Samaikyandhra Party,ANDHRA PRADESH,0,2014
13,51,2513866365,NELLORE,0,Graduate,459322369,candidate.php?candidate_id=8967,Vakati Narayana Reddy,INC,ANDHRA PRADESH,0,2014
0,53,735451548,ONGOLE,0,Post Graduate,240557614,candidate.php?candidate_id=8505,Yarram Venkata Subbareddy,Yuvajana Sramika Rythu Congress Party,ANDHRA PRADESH,1,2014
1,44,1595767,ONGOLE,0,10th Pass,0,candidate.php?candidate_id=8976,Battu Balajee Rao,IND,ANDHRA PRADESH,0,2014
2,46,124000,ONGOLE,0,5th Pass,52177,candidate.php?candidate_id=8506,Bellamkonda Venkata Rao,IND,ANDHRA PRADESH,0,2014
3,30,550000,ONGOLE,0,10th Pass,0,candidate.php?candidate_id=8971,Chapala Venkata Rao,IND,ANDHRA PRADESH,0,2014
4,58,20896812,ONGOLE,0,8th Pass,0,candidate.php?candidate_id=8222,Dama Mohan Rao,IND,ANDHRA PRADESH,0,2014
5,52,464329120,ONGOLE,0,Graduate Professional,5708354,candidate.php?candidate_id=8223,Darisi Veera Venkata Pavan Kumar @ Darisi Pavana Kumar,INC,ANDHRA PRADESH,0,2014
6,35,335000,ONGOLE,0,Post Graduate,0,candidate.php?candidate_id=8973,Gollapalli Kishore Kumar Reddy,Jai Samaikyandhra Party,ANDHRA PRADESH,0,2014
7,37,1151500,ONGOLE,2,10th Pass,950000,candidate.php?candidate_id=8978,Kavuri Venu Babu Naidu,IND,ANDHRA PRADESH,0,2014
8,60,187848488,ONGOLE,0,Graduate,82578365,candidate.php?candidate_id=8224,Magunta Srinivasulu Reddy,TDP,ANDHRA PRADESH,0,2014
9,32,77079,ONGOLE,0,Post Graduate,25000,candidate.php?candidate_id=8968,Mattegunta Kiran Dasaranna,IND,ANDHRA PRADESH,0,2014
10,39,771307,ONGOLE,0,12th Pass,0,candidate.php?candidate_id=8974,Pammi Venkareddy,Pyramid Party of India,ANDHRA PRADESH,0,2014
11,34,160000,ONGOLE,0,Graduate,0,candidate.php?candidate_id=8977,Pidaparthi Madhu Sudhana Reddy,IND,ANDHRA PRADESH,0,2014
12,35,29380600,ONGOLE,0,Post Graduate,0,candidate.php?candidate_id=8972,Sadam Satyanarayana Raja Yadav,AAP,ANDHRA PRADESH,0,2014
13,43,8043550,ONGOLE,0,Graduate,2280000,candidate.php?candidate_id=8975,Somisetty Radha Krishna,IND,ANDHRA PRADESH,0,2014
14,34,100000,ONGOLE,0,Graduate Professional,0,candidate.php?candidate_id=8504,Vemula Krishna Rao,BSP,ANDHRA PRADESH,0,2014
0,73,180822216,RAJAHMUNDRY,1,12th Pass,12245000,candidate.php?candidate_id=8985,Murali Mohan Maganti,TDP,ANDHRA PRADESH,1,2014
1,62,100000,RAJAHMUNDRY,0,Illiterate,0,candidate.php?candidate_id=8979,Annamdevula Dharma Rao,IND,ANDHRA PRADESH,0,2014
2,39,356200864,RAJAHMUNDRY,0,Post Graduate,13796000,candidate.php?candidate_id=8227,Boddu Venkata Ramana Chowdary,Yuvajana Sramika Rythu Congress Party,ANDHRA PRADESH,0,2014
3,46,40000,RAJAHMUNDRY,1,Graduate,0,candidate.php?candidate_id=8984,Cheekatla Venkateswara Rao,IND,ANDHRA PRADESH,0,2014
4,36,5000,RAJAHMUNDRY,0,Others,0,candidate.php?candidate_id=8507,Illa Govinda Rajan,IND,ANDHRA PRADESH,0,2014
5,55,111286820,RAJAHMUNDRY,1,Post Graduate,7865379,candidate.php?candidate_id=8228,Kandula Lakshmi Durgesh Prasad,INC,ANDHRA PRADESH,0,2014
6,40,1990000,RAJAHMUNDRY,0,Graduate,133630,candidate.php?candidate_id=8982,Kollabathula Richmond Carey,Gareeb Aadmi Party,ANDHRA PRADESH,0,2014
7,47,7260922,RAJAHMUNDRY,0,Post Graduate,2150000,candidate.php?candidate_id=8987,Marre Babji,BSP,ANDHRA PRADESH,0,2014
8,44,21005000,RAJAHMUNDRY,4,Graduate Professional,0,candidate.php?candidate_id=8509,Meda Srinivas,Rashtriya Praja Congress (Secular),ANDHRA PRADESH,0,2014
9,43,5529128,RAJAHMUNDRY,2,Post Graduate,795000,candidate.php?candidate_id=8983,Mullapudi Satyanarayana,Jai Samaikyandhra Party,ANDHRA PRADESH,0,2014
10,30,1752500,RAJAHMUNDRY,0,Graduate,0,candidate.php?candidate_id=8980,Mutyala Rambabu,IND,ANDHRA PRADESH,0,2014
11,47,237877,RAJAHMUNDRY,0,12th Pass,80000,candidate.php?candidate_id=8508,Palla Venkata Naidu,IND,ANDHRA PRADESH,0,2014
12,66,6530000,RAJAHMUNDRY,0,12th Pass,0,candidate.php?candidate_id=8981,Polu Vengala Reddy,IND,ANDHRA PRADESH,0,2014
13,47,10640000,RAJAHMUNDRY,0,5th Pass,500000,candidate.php?candidate_id=8226,Srinivasa Rao Sangisetti,Pyramid Party of India,ANDHRA PRADESH,0,2014
0,36,225984036,RAJAMPET,1,Post Graduate,8183862,candidate.php?candidate_id=8510,P.V.Midhun Reddy,Yuvajana Sramika Rythu Congress Party,ANDHRA PRADESH,1,2014
1,69,11011974,RAJAMPET,0,12th Pass,4332082,candidate.php?candidate_id=8512,Annayyagari Sai Prathap,INC,ANDHRA PRADESH,0,2014
2,54,84841544,RAJAMPET,0,Graduate,29610440,candidate.php?candidate_id=8993,Daggubati Purandeswari,BJP,ANDHRA PRADESH,0,2014
3,56,39415000,RAJAMPET,0,Graduate,1950000,candidate.php?candidate_id=8513,G.Mujeeb Hussain,Jai Samaikyandhra Party,ANDHRA PRADESH,0,2014
4,33,300000,RAJAMPET,0,10th Pass,0,candidate.php?candidate_id=8991,N. Deva,Hindustan Janta Party,ANDHRA PRADESH,0,2014
5,37,50000,RAJAMPET,0,Graduate,0,candidate.php?candidate_id=8989,Nallugari Venkata Subbaiah,BSP,ANDHRA PRADESH,0,2014
6,31,115700,RAJAMPET,0,12th Pass,50000,candidate.php?candidate_id=8514,S Narendra Babu,Mahajana Socialist Party,ANDHRA PRADESH,0,2014
7,0,Nil,RAJAMPET,0,10th Pass,0,candidate.php?candidate_id=8990,V Pattabhi,IND,ANDHRA PRADESH,0,2014
0,27,84173423,SRIKAKULAM,0,Post Graduate,0,candidate.php?candidate_id=8230,Rammohannaidu Kinjarapu,TDP,ANDHRA PRADESH,1,2014
1,47,4877532,SRIKAKULAM,0,10th Pass,0,candidate.php?candidate_id=8999,Boddepalli Raja Rao,BSP,ANDHRA PRADESH,0,2014
2,41,680000,SRIKAKULAM,0,Post Graduate,0,candidate.php?candidate_id=9002,Jaidev Injarapu,AAP,ANDHRA PRADESH,0,2014
3,32,510000,SRIKAKULAM,0,Graduate,0,candidate.php?candidate_id=9004,Kadiyam Jayalakshmi,Pyramid Party of India,ANDHRA PRADESH,0,2014
4,52,34705308,SRIKAKULAM,0,Graduate Professional,556693,candidate.php?candidate_id=9005,Killi Krupa Rani,INC,ANDHRA PRADESH,0,2014
5,31,640000,SRIKAKULAM,0,Post Graduate,0,candidate.php?candidate_id=8998,Kinjarapu Tejeswara Rao,IND,ANDHRA PRADESH,0,2014
6,40,14090000,SRIKAKULAM,0,Graduate,1455000,candidate.php?candidate_id=8232,Paidi Raja Rao,Jai Samaikyandhra Party,ANDHRA PRADESH,0,2014
7,45,79140770,SRIKAKULAM,0,12th Pass,0,candidate.php?candidate_id=8229,Shanthi Reddy,Yuvajana Sramika Rythu Congress Party,ANDHRA PRADESH,0,2014
8,36,106000,SRIKAKULAM,0,Graduate Professional,0,candidate.php?candidate_id=8996,Tota Tejeswara Rao,IND,ANDHRA PRADESH,0,2014
9,41,30000,SRIKAKULAM,0,5th Pass,0,candidate.php?candidate_id=8231,Vasudeva Rao Boddu,CPI(ML)L,ANDHRA PRADESH,0,2014
0,61,129128388,TIRUPATI,0,Doctorate,3132962,candidate.php?candidate_id=8233,Varaprasad Rao Velagapalli,Yuvajana Sramika Rythu Congress Party,ANDHRA PRADESH,1,2014
1,59,11433300,TIRUPATI,0,Graduate Professional,2242572,candidate.php?candidate_id=8345,Chinta Mohan,INC,ANDHRA PRADESH,0,2014
2,39,80000,TIRUPATI,0,Others,0,candidate.php?candidate_id=8346,Degala Surya Narayana,Pyramid Party of India,ANDHRA PRADESH,0,2014
3,43,19006100,TIRUPATI,1,Graduate Professional,3000000,candidate.php?candidate_id=9017,"Dr. U Ramachandra, M.B.B.S",BSP,ANDHRA PRADESH,0,2014
4,54,696322,TIRUPATI,0,12th Pass,0,candidate.php?candidate_id=9013,Jayaram Karumanchi,BJP,ANDHRA PRADESH,0,2014
5,46,5440036,TIRUPATI,0,Graduate Professional,657242,candidate.php?candidate_id=9015,Kalavapalli Sahadevaiah,IND,ANDHRA PRADESH,0,2014
6,60,2916762,TIRUPATI,0,Graduate,500000,candidate.php?candidate_id=9018,Karatapu Subbaiah Munirathnam,IND,ANDHRA PRADESH,0,2014
7,46,194845,TIRUPATI,0,Post Graduate,700000,candidate.php?candidate_id=9014,Kattamanchi Prabhakar,IND,ANDHRA PRADESH,0,2014
8,45,1426110,TIRUPATI,0,Graduate Professional,0,candidate.php?candidate_id=8344,Kothapalli Subramanyam,CPI(M),ANDHRA PRADESH,0,2014
9,60,6244000,TIRUPATI,0,Graduate Professional,75000,candidate.php?candidate_id=9006,Manapati Solmon,Andhra Rastra Praja Samithi,ANDHRA PRADESH,0,2014
10,26,264920,TIRUPATI,1,Graduate,120000,candidate.php?candidate_id=9009,Neerugutta Nageswara,AAP,ANDHRA PRADESH,0,2014
11,56,6766231,TIRUPATI,0,Graduate,99000,candidate.php?candidate_id=9011,Nune Vengaiah,IND,ANDHRA PRADESH,0,2014
12,54,Nil,TIRUPATI,0,10th Pass,0,candidate.php?candidate_id=9007,Songa Ratnamma,IND,ANDHRA PRADESH,0,2014
0,48,1284122669,VIJAYAWADA,3,10th Pass,715462989,candidate.php?candidate_id=8239,Srinivas Kesineni,TDP,ANDHRA PRADESH,1,2014
1,36,40737,VIJAYAWADA,0,5th Pass,0,candidate.php?candidate_id=9446,Altaf Ali Mohammad,IND,ANDHRA PRADESH,0,2014
2,26,228035761,VIJAYAWADA,0,Post Graduate,6541922,candidate.php?candidate_id=8242,Avinash Devineni,INC,ANDHRA PRADESH,0,2014
3,55,22785000,VIJAYAWADA,0,Illiterate,2700000,candidate.php?candidate_id=9035,Bolisetty Hari Babu,IND,ANDHRA PRADESH,0,2014
4,25,1978000,VIJAYAWADA,0,12th Pass,292000,candidate.php?candidate_id=9450,Chatragadda Pratap,IND,ANDHRA PRADESH,0,2014
5,50,4290000,VIJAYAWADA,0,Graduate Professional,0,candidate.php?candidate_id=9022,Dasari Venkata Nagesh,IND,ANDHRA PRADESH,0,2014
6,54,610000,VIJAYAWADA,0,Post Graduate,0,candidate.php?candidate_id=8236,Gundapaneni Raja Kumari,Pyramid Party of India,ANDHRA PRADESH,0,2014
7,62,24499496,VIJAYAWADA,0,12th Pass,2007546,candidate.php?candidate_id=9029,Harmohinder Singh Sahni,AAP,ANDHRA PRADESH,0,2014
8,35,22247950,VIJAYAWADA,0,Post Graduate,0,candidate.php?candidate_id=9027,Ishwarya Lakshmi Chinnam,Jai Samaikyandhra Party,ANDHRA PRADESH,0,2014
9,39,1290000,VIJAYAWADA,0,Graduate,0,candidate.php?candidate_id=9032,Kambala Subrahmanyam,Welfare Party Of India,ANDHRA PRADESH,0,2014
10,61,487441,VIJAYAWADA,0,Others,182900,candidate.php?candidate_id=9033,Phani Prakash M,IND,ANDHRA PRADESH,0,2014
11,56,4930000,VIJAYAWADA,0,Post Graduate,0,candidate.php?candidate_id=9023,Pusala Venkata Krishnaiah,IND,ANDHRA PRADESH,0,2014
12,63,1377963388,VIJAYAWADA,1,Graduate,35822311,candidate.php?candidate_id=9448,Rajendra Prasad Koneru,Yuvajana Sramika Rythu Congress Party,ANDHRA PRADESH,0,2014
13,42,50000,VIJAYAWADA,0,8th Pass,0,candidate.php?candidate_id=9028,Rajendra Prasad Koneru,IND,ANDHRA PRADESH,0,2014
14,42,75000,VIJAYAWADA,0,5th Pass,0,candidate.php?candidate_id=9449,Ramachandra Prasad Koneru,IND,ANDHRA PRADESH,0,2014
15,37,225000,VIJAYAWADA,1,Others,0,candidate.php?candidate_id=9031,Ramalingeswara Rao Chigurupati,BSP,ANDHRA PRADESH,0,2014
16,64,2077981,VIJAYAWADA,0,Illiterate,0,candidate.php?candidate_id=9021,Sarat Babu Surapaneni,IND,ANDHRA PRADESH,0,2014
17,55,810000,VIJAYAWADA,0,8th Pass,0,candidate.php?candidate_id=9030,Srinivasa Rao Tatineni,IND,ANDHRA PRADESH,0,2014
18,72,12711000,VIJAYAWADA,0,Post Graduate,100000,candidate.php?candidate_id=9025,V.Radha Krishna Murthy,IND,ANDHRA PRADESH,0,2014
19,52,180047712,VIJAYAWADA,0,Illiterate,0,candidate.php?candidate_id=9024,Yaram Katam Raju,IND,ANDHRA PRADESH,0,2014
0,60,90103580,VISAKHAPATNAM,0,Doctorate,1854856,candidate.php?candidate_id=9055,Dr. Kambhampati Hari Babu,BJP,ANDHRA PRADESH,1,2014
1,49,5882782,VISAKHAPATNAM,1,Post Graduate,1291243,candidate.php?candidate_id=9040,Ayala Somayajula Bhavani Sankar Sastry,Indian Christian Secular Party,ANDHRA PRADESH,0,2014
2,57,166746916,VISAKHAPATNAM,0,Graduate,368001,candidate.php?candidate_id=8283,Bolisetti Satyanarayana,INC,ANDHRA PRADESH,0,2014
3,48,25254386,VISAKHAPATNAM,0,Graduate Professional,2268000,candidate.php?candidate_id=9054,Brahma Swaroop Kasibhatta,IND,ANDHRA PRADESH,0,2014
4,36,6370000,VISAKHAPATNAM,0,Post Graduate,0,candidate.php?candidate_id=8282,Budda Chandra Sekhar,IND,ANDHRA PRADESH,0,2014
5,43,380000,VISAKHAPATNAM,0,10th Pass,0,candidate.php?candidate_id=9056,Dadi Jyothi Bhavani,Pyramid Party of India,ANDHRA PRADESH,0,2014
6,45,2587000,VISAKHAPATNAM,0,Graduate,200000,candidate.php?candidate_id=9053,Durga Prasad Guntu,IND,ANDHRA PRADESH,0,2014
7,60,658118000,VISAKHAPATNAM,0,Post Graduate,0,candidate.php?candidate_id=8281,Gedela Krishna Rao,IND,ANDHRA PRADESH,0,2014
8,43,4032000,VISAKHAPATNAM,0,Graduate Professional,400000,candidate.php?candidate_id=9042,Imandi Venkata Kurmarao,BSP,ANDHRA PRADESH,0,2014
9,34,999416,VISAKHAPATNAM,0,Post Graduate,145000,candidate.php?candidate_id=9047,Jampana Padmaja,IND,ANDHRA PRADESH,0,2014
10,43,235000,VISAKHAPATNAM,2,10th Pass,0,candidate.php?candidate_id=9050,Jolla Taraka Rama Rao,Samaikyandhra Parirakshana Samithi,ANDHRA PRADESH,0,2014
11,51,29512350,VISAKHAPATNAM,0,Post Graduate,480000,candidate.php?candidate_id=9052,Kuna Ramam,AAP,ANDHRA PRADESH,0,2014
12,60,53726000,VISAKHAPATNAM,0,Doctorate,700000,candidate.php?candidate_id=9043,Kutikuppala Surya Rao,IND,ANDHRA PRADESH,0,2014
13,60,4736953,VISAKHAPATNAM,0,10th Pass,266000,candidate.php?candidate_id=8279,Ronanki Chalapathi Rao,IND,ANDHRA PRADESH,0,2014
14,60,108270254,VISAKHAPATNAM,0,12th Pass,824380,candidate.php?candidate_id=9044,Sabbam Hari,Jai Samaikyandhra Party,ANDHRA PRADESH,0,2014
15,50,60529,VISAKHAPATNAM,0,12th Pass,0,candidate.php?candidate_id=9045,Satyanarayan Patnaik Kurada,IND,ANDHRA PRADESH,0,2014
16,41,4115000,VISAKHAPATNAM,0,10th Pass,0,candidate.php?candidate_id=9046,Seemakurthi Srinivasa Rao,IND,ANDHRA PRADESH,0,2014
17,27,49000,VISAKHAPATNAM,0,Post Graduate,0,candidate.php?candidate_id=9037,Surapureddy Nagendra Sairam,IND,ANDHRA PRADESH,0,2014
18,46,1152000,VISAKHAPATNAM,0,Post Graduate,700000,candidate.php?candidate_id=8280,Tanuku Divakar,IND,ANDHRA PRADESH,0,2014
19,33,248000,VISAKHAPATNAM,0,Post Graduate,0,candidate.php?candidate_id=9051,Uma Maheswara Rao Areti,IND,ANDHRA PRADESH,0,2014
20,58,21939132,VISAKHAPATNAM,0,10th Pass,0,candidate.php?candidate_id=9049,Vijayamma Yaduguri Sandinti,Yuvajana Sramika Rythu Congress Party,ANDHRA PRADESH,0,2014
21,39,25520000,VISAKHAPATNAM,0,Others,0,candidate.php?candidate_id=9039,Yammanuru Venkata Sreenadh Reddy,IND,ANDHRA PRADESH,0,2014
0,62,39054905,VIZIANAGARAM,0,10th Pass,0,candidate.php?candidate_id=9061,Ashok Gajapathi Raju Pusapati,TDP,ANDHRA PRADESH,1,2014
1,50,485000,VIZIANAGARAM,1,12th Pass,0,candidate.php?candidate_id=9058,Bonu Krishna,BSP,ANDHRA PRADESH,0,2014
2,37,860000,VIZIANAGARAM,0,Doctorate,0,candidate.php?candidate_id=8164,Hari Kishan Kuppili,IND,ANDHRA PRADESH,0,2014
3,50,54824574,VIZIANAGARAM,0,Doctorate,8849835,candidate.php?candidate_id=8165,Jhansi Lakshmi Botcha,INC,ANDHRA PRADESH,0,2014
4,58,2252790,VIZIANAGARAM,0,Post Graduate,50000,candidate.php?candidate_id=9057,Naru Simhadri Naidu,AAP,ANDHRA PRADESH,0,2014
5,42,1281000,VIZIANAGARAM,0,Post Graduate,0,candidate.php?candidate_id=8167,Prasada Rao Nanda,Pyramid Party of India,ANDHRA PRADESH,0,2014
6,44,9100000,VIZIANAGARAM,0,Graduate,2700000,candidate.php?candidate_id=9059,Tadivaka Ramesh Naidu,Jai Samaikyandhra Party,ANDHRA PRADESH,0,2014
7,33,138515567,VIZIANAGARAM,0,12th Pass,16135804,candidate.php?candidate_id=8168,Venkata Swetha Chalapathi Kumara Krishna Rangarao Ravu,Yuvajana Sramika Rythu Congress Party,ANDHRA PRADESH,0,2014
8,33,65000,VIZIANAGARAM,0,12th Pass,0,candidate.php?candidate_id=8166,Yella Rao Siyyadula,IND,ANDHRA PRADESH,0,2014
0,55,88065000,ARUNACHAL EAST,0,Graduate,0,candidate.php?candidate_id=406,Ninong Ering,INC,ARUNACHAL PRADESH,1,2014
